text,label
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within 10 minutes to prevent permanent closure.,1
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within 10 minutes to prevent permanent closure.,1
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within immediately to prevent permanent closure.,1
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within 10 minutes to prevent permanent closure.,1
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within immediately to prevent permanent closure.,1
Compliance Division Alert: Your Scholarship has been cancelled due to an unpaid balance. You must verify your identity within immediately to prevent permanent closure.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
Exclusive Tech Upgrade Voucher approved for you! The Campus Security requires your bank details immediately to deposit the funds.,1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
"Official IT Administration Statement: Your Campus ID status is currently flagged for review. To restore privileges, complete the mandatory review by end of the day.",1
URGENT NOTICE: A Graduation Eligibility violation was detected in your recent activity. Failure to take action within 10 minutes will result in a placed on hold status.,1
URGENT NOTICE: A Graduation Eligibility violation was detected in your recent activity. Failure to take action within 10 minutes will result in a placed on hold status.,1
URGENT NOTICE: A Graduation Eligibility violation was detected in your recent activity. Failure to take action within 30 minutes will result in a placed on hold status.,1
URGENT NOTICE: A Graduation Eligibility violation was detected in your recent activity. Failure to take action within 10 minutes will result in a placed on hold status.,1
URGENT NOTICE: A Graduation Eligibility violation was detected in your recent activity. Failure to take action within immediately will result in a placed on hold status.,1
